mode,token_id,fills,equity_final_usd,spread_capture_mean_cents,markout_mean_cents
skew_off,45484070731786948288366703334552551439356529561722304542938873238430842810537,0,0.0,,
skew_off,45720947308530468765087874228584729250108790729495800420104302263408503667446,0,0.0,,
skew_off,45964579255785797377683957550586864178483226605570771781707245495301503463795,0,0.0,,
skew_off,46392352440640691691403913163796829338832584619874037984805155658143745393622,0,0.0,,
skew_off,46513688439726619424679569921406291296528840849653301924533096246539164542379,0,0.0,,
skew_off,47029152085101973226255505664149277121974669906212969183902148537312535402801,0,0.0,,
skew_off,47055352475798285920984907840917431698812931301054546103955312973973172985230,0,0.0,,
skew_off,47244730167179925912209184370316974343576450762994674891509957643355522766257,0,0.0,,
skew_off,48266425622404486484896353767723266081505997963592758694068789352158715350186,0,0.0,,
skew_off,49090268393791569424317269381401319067383973218195824239464904477008632274751,0,0.0,,
skew_off,49100155288255713531280332748049097097613379788560462245718736090008547142642,0,0.0,,
skew_off,49398778857041521575790735877808893757855458653640702199523137840060237289444,0,0.0,,
skew_off,49871252661742427315226109307954871479267113637891510501334531720454017709951,0,0.0,,
skew_off,50035578024412312502715156279765769139689669299163153792052060268176088979005,0,0.0,,
skew_off,51562348485981978738578641774360357655214251727287979008200732521608017000404,0,0.0,,
skew_off,52866829602762686148321814180381479205857294215946401606562161926057027593442,0,0.0,,
skew_off,52986718774908357330412653486471347449818893503063830313445318937088822580057,0,0.0,,
skew_off,53695778447324103637087569580285444889959041738544438526713792782477913379777,0,0.0,,
skew_off,53718143507722222025482708105484979770434331532873527434664602715154372949986,0,0.0,,
skew_off,53831553061883006530739877284105938919721408776239639687877978808906551086026,0,0.0,,
skew_off,54062452792656591940498333119952225497035882944827198088651910072416401737992,0,0.0,,
skew_off,54120517297787449950767396444302816721060398794472692356305596424687388939708,0,0.0,,
skew_off,54358523772879953655967008109892443609439971228635377578397421137910753080076,4,-25.7,2.375,-1.625
skew_off,54460277680676373996228267658125812501562275581843569321052111776649735828118,4,-7.43,2.375,-1.625
skew_off,5500958648222024490080262026563017618333773328581609432182941377205770769101,6,-7.84,1.75,-2.2
skew_off,5505010946036330007136366602843685650332532780067992773464881166501235782352,0,0.0,,
skew_off,55628874182306186050631811887515133881663823417535899038376461448048315313936,3,0.0,0.667,-0.3333333333333333
skew_off,558600218792430158020964384658762756367786275998757133304987611939841005404,0,0.0,,
skew_off,56736811231402173896482039454132656829697330201604223976298122972923334638073,0,0.0,,
skew_off,57002413227093336068053576009694193437492684008190278712481836505686606281551,0,0.0,,
skew_off,57710335019661396083809702507142632741583447048324970106878377505753894082591,0,0.0,,
skew_off,57888796976624304239833082588968327003971913510599957332295153052474023554194,0,0.0,,
skew_off,58154574909590813657096858535882625339077077643653677858955479541043465171526,0,0.0,,
skew_off,58534831224432332845742394199681128700782343287162911891204466367752298448751,0,0.0,,
skew_off,59804740893116830082655722678282357324530422193334657680222344987920273408829,0,0.0,,
skew_off,60482166031720291380868655057144166386114272673178755337360544583400474201659,0,0.0,,
skew_off,62146921459129643983706019071835400268748047142556153578498180948195146798405,0,0.0,,
skew_off,62239185941824652402752813729371423845548004986780601100316323331270822642667,0,0.0,,
skew_off,62313236991955111601391854345293627475130543547194366725001724474611291151185,0,0.0,,
skew_off,6302359956133594764084277082169634158291609371270652093164054687145970756151,0,0.0,,
skew_off,63603874958591978684257718702104189214159397118281244112857573557732401361881,0,0.0,,
skew_off,63712527751974257201038440220031691363508120012860375402898424160848105925111,1,0.0,0.5,0.5
skew_off,64140630690092928466941220518204962244509277709814669075463957847277715979794,0,0.0,,
skew_off,64291832879722161879651094688874074984529456778901604558632306686248535158725,0,0.0,,
skew_off,64533579809297525579033609963634939501013332859992608996100633472507000251907,0,0.0,,
skew_off,64564930076241670294516403352804569921660004975706088367725793399153499601932,0,0.0,,
skew_off,64622848174080349355505680625481066249195809702245025265549356236367119746958,0,0.0,,
skew_off,65176388692130651396848427090788038285140833850265294793449655516920659740141,10,-5.18,0.83,-0.016666666666666677
skew_off,65651447697756505945607381171434271908621057725573696706081861343152172944468,0,0.0,,
skew_off,65652065262666433168143828460188123377751865571317729312655170081534213236077,0,0.0,,
skew_off,66826965351166675155887515167306086307412332225034738589879767944935462342380,0,0.0,,
skew_off,69162030465037941268862284627658886205173465981805919620559686624259677735192,0,0.0,,
skew_off,69727421603231227453181655442677441322028725849495647325726292556190704508348,0,0.0,,
skew_off,70753274007979480001882804624792378182371580903023185997594096497692751054228,0,0.0,,
skew_off,70796412458550921409890959497494748951890329552810606309752111278664888204747,0,0.0,,
skew_off,70997927349469817841862065582625658840347600365813612622959588796331622340305,0,0.0,,
skew_off,71145888994888153292442623019750517622535407476309461406574461229898137896934,0,0.0,,
skew_off,71552623345730992280501476931299615437386807576519105089437764117985071980606,0,0.0,,
skew_off,7178132479418833271220202496199802982233847400465199094850639568068936253094,0,0.0,,
skew_off,72519808073108999474312955064075820476359073658026830985534265136852842710652,0,0.0,,
skew_off,7257011479626409922035368873631229141341263144294525166015954883117981789975,0,0.0,,
skew_off,73519690123669857152453405885723415686475855163989537762769966905300245435421,0,0.0,,
skew_off,74580890713477889155778397033413604695248820561928419929239929602538131402272,0,0.0,,
skew_off,75720156002519829912361786945091022242706922246722836126941546028340974330171,0,0.0,,
skew_off,76372194545838535783490148896316297976627938120220239171956676589522420141188,0,0.0,,
skew_off,76638532101043658630369484092110685720624002077285242368448475410253808399541,0,0.0,,
skew_off,76706438722657094807428459302230308718943542424974381190511598583787421448196,0,0.0,,
skew_off,77121637225348873006259930776623502125079210522997384841464684944292365296940,0,0.0,,
skew_off,77166477669007661974218999697956080000161736671391584414287437514245884953047,0,0.0,,
skew_off,78633590736077251574794513664747155551297291244492840448622550955320930591622,0,0.0,,
skew_off,79903375968759183705713252823977157971970949200427111658524625623146332835513,0,0.0,,
skew_off,80777593725072886250387021020386140490553855405927920539616996585797139624012,0,0.0,,
skew_off,83036729811309811995794968105073507480036161583897760544623930912713394505713,0,0.0,,
skew_off,83552904656813968939383082097054433404653657244784709614448703928529504455469,0,0.0,,
skew_off,84348038402659639941836209260221772039942739491890721010819630693075602597129,0,0.0,,
skew_off,8441400852834915183759801017793514978104486628517653995211751018945988243154,0,0.0,,
skew_off,85487630954297906857427842745787851948079273488527800245673979479655643658539,0,0.0,,
skew_off,8585617872562550075367684165842985213222082790621129799520234539666057750015,0,0.0,,
skew_off,86364606957252189309982179038306524287216246431215333838823307925824277620329,0,0.0,,
skew_off,86488478623677188352872801318507143761188967461168408688159600382919967378486,0,0.0,,
skew_off,86693363790696751339816050278877877262171227813296099717106615959022457093170,0,0.0,,
skew_off,87036266705700330884624690101790543034325645582506946990660049003915176778714,0,0.0,,
skew_off,87815410592295241486154481880824603104260793862757681040997281046628187070656,0,0.0,,
skew_off,88156352219650092845199724072742433369069988856568846096337560285593531555407,0,0.0,,
skew_off,88217367032380103395167682111051594395803346118218216383029818059516080329712,0,0.0,,
skew_off,88275040060084773376557187972215267513049848642895776801789297917961077894224,0,0.0,,
skew_off,88902058027062214140177978007942040532071439710160833384602336149457247354303,0,0.0,,
skew_off,89041006475364789358805026139650677807087698981377208157664917554760333198878,0,0.0,,
skew_off,90341897780328099998376451729070485278722530435626190544578344249705116455406,0,0.0,,
skew_off,90435811253665578014957380826505992530054077692143838383981805324273750424057,0,0.0,,
skew_off,90686053465094516567817655386166124897542061605406870889450915471482281028605,0,0.0,,
skew_off,91863162118308663069733924043159186005106558783397508844234610341221325526200,0,0.0,,
skew_off,92388629082681805622801622703528982922543286352927708208755887536971583436902,0,0.0,,
skew_off,92557339599379991257792137259949406096653890374419429974555855496093508422916,0,0.0,,
skew_off,94376205816022955542979635542279932967359915765455578534002478996104754801969,0,0.0,,
skew_off,96546182602923845565665333214247145480942442058633439074100378407858539142465,0,0.0,,
skew_off,96591255635253447513110478554912401032108924846987730492523639752571136117102,6,-8.19,1.75,-2.2
skew_off,96777037696114848391766419517574922007344115888940813113872692623013070089375,0,0.0,,
skew_off,97166107287234497412734496054463228470063422608173149121206267858484467672978,0,0.0,,
skew_off,97672112380588518658859221422581522664938121648778223046012006536512218182756,0,0.0,,
skew_off,97912974556505097471140703824534539631227593711361303698649171859837355186863,0,0.0,,
skew_off,98022490269692409998126496127597032490334070080325855126491859374983463996227,0,0.0,,
skew_off,98165997526504155072211489624964995141099749875757338865080345428663813769275,0,0.0,,
skew_off,98243235802256277307355151946200594769978374926029806468282956710218078263468,0,0.0,,
skew_off,98306811672124660042942012455036608757069915973874452428896679210519367135070,0,0.0,,
skew_off,99807503632459517030616292055983105381849115736225256331133222076990620978808,3,6.1,1.0,-1.0
